2021-07-22  11:18:33,56,14,-0.196,0.992,-0.068
2021-07-22  11:18:35,56,14,-0.196,0.988,-0.072
2021-07-22  11:18:36,56,14,-0.188,0.984,-0.064
2021-07-22  11:18:38,57,14,-0.188,0.984,-0.064
2021-07-22  11:18:39,56,14,-0.188,0.972,-0.064
2021-07-22  11:18:42,57,14,-0.196,0.984,-0.064
2021-07-22  11:18:43,56,14,-0.196,0.984,-0.064
2021-07-22  11:18:44,56,14,-0.192,0.984,-0.06
2021-07-22  11:18:45,56,14,-0.2,0.988,-0.056
2021-07-22  11:18:46,56,14,-0.196,0.988,-0.06
2021-07-22  11:18:48,56,14,-0.192,0.992,-0.06
2021-07-22  11:18:49,56,14,-0.196,0.984,-0.056
2021-07-22  11:18:50,56,14,-0.196,0.984,-0.056
2021-07-22  11:18:51,56,14,-0.188,0.98,-0.068
2021-07-22  11:18:52,56,14,-0.192,0.984,-0.052
2021-07-22  11:18:53,56,14,-0.192,0.984,-0.06
2021-07-22  11:18:55,56,14,-0.188,0.984,-0.052
2021-07-22  11:18:56,56,14,-0.192,0.988,-0.06
2021-07-22  11:18:57,56,14,-0.18,0.984,-0.068
2021-07-22  11:18:58,56,14,-0.196,0.98,-0.056
2021-07-22  11:18:59,56,14,-0.188,0.988,-0.06
2021-07-22  11:19:00,56,14,-0.188,0.992,-0.056
2021-07-22  11:19:03,56,14,-0.196,0.988,-0.064
2021-07-22  11:19:05,56,14,-0.188,0.984,-0.064
2021-07-22  11:19:08,57,14,-0.192,0.996,-0.064
2021-07-22  11:19:09,56,14,-0.188,0.984,-0.06
2021-07-22  11:19:10,57,14,-0.2,0.988,-0.064
2021-07-22  11:19:14,57,14,-0.192,0.988,-0.06
2021-07-22  11:19:15,56,14,-0.196,0.984,-0.064
2021-07-22  11:19:16,56,14,-0.196,0.992,-0.068
2021-07-22  11:19:18,56,14,-0.204,0.988,-0.068
2021-07-22  11:19:19,56,14,-0.196,0.984,-0.064
2021-07-22  11:19:20,56,14,-0.192,0.988,-0.06
2021-07-22  11:19:21,56,14,-0.192,0.984,-0.064
2021-07-22  11:19:22,56,14,-0.184,0.984,-0.06
2021-07-22  11:19:23,56,14,-0.192,0.98,-0.064
2021-07-22  11:19:25,56,14,-0.192,0.988,-0.064
2021-07-22  11:19:26,56,14,-0.192,0.984,-0.064
2021-07-22  11:19:27,56,14,-0.188,0.984,-0.06
2021-07-22  11:19:28,56,14,-0.192,0.984,-0.064
2021-07-22  11:19:30,57,14,-0.196,0.984,-0.064
2021-07-22  11:19:32,56,14,-0.188,0.98,-0.064
2021-07-22  11:19:33,56,14,-0.192,0.992,-0.06
2021-07-22  11:19:34,56,14,-0.192,0.988,-0.068
2021-07-22  11:19:35,56,14,-0.196,0.992,-0.06
2021-07-22  11:19:36,56,14,-0.192,0.988,-0.064
2021-07-22  11:19:37,56,14,-0.188,0.988,-0.06
2021-07-22  11:19:40,57,14,-0.196,0.988,-0.064
2021-07-22  11:19:41,56,14,-0.196,0.988,-0.068
2021-07-22  11:19:42,56,14,-0.192,0.984,-0.056
2021-07-22  11:19:43,56,14,-0.192,0.988,-0.06
2021-07-22  11:19:45,56,14,-0.196,0.992,-0.068
2021-07-22  11:19:47,57,14,-0.192,0.988,-0.06
2021-07-22  11:19:48,56,14,-0.192,0.996,-0.056
2021-07-22  11:19:51,57,14,-0.196,0.988,-0.068
2021-07-22  11:19:52,56,14,-0.192,0.988,-0.064
2021-07-22  11:19:54,57,14,-0.188,0.984,-0.056
2021-07-22  11:19:56,56,14,-0.2,0.988,-0.06
2021-07-22  11:19:57,56,14,-0.188,0.988,-0.072
2021-07-22  11:19:58,56,14,-0.196,0.988,-0.056
2021-07-22  11:19:59,57,14,-0.196,0.992,-0.056
2021-07-22  11:20:03,57,14,-0.184,0.98,-0.064
2021-07-22  11:20:04,56,14,-0.192,0.988,-0.064
2021-07-22  11:20:05,56,14,-0.192,0.988,-0.072
2021-07-22  11:20:08,57,14,-0.196,0.988,-0.064
2021-07-22  11:20:09,56,14,-0.192,0.988,-0.076
2021-07-22  11:20:10,56,14,-0.192,0.984,-0.06
2021-07-22  11:20:11,56,14,-0.196,0.992,-0.06
2021-07-22  11:20:12,56,14,-0.188,0.988,-0.056
