2021-07-30  05:19:46,71,15,-0.192,0.984,-0.064
2021-07-30  05:19:47,70,15,-0.196,0.988,-0.064
2021-07-30  05:19:48,70,15,-0.184,0.984,-0.064
2021-07-30  05:19:50,70,15,-0.188,0.984,-0.064
2021-07-30  05:19:51,71,15,-0.188,0.988,-0.072
2021-07-30  05:19:54,70,15,-0.196,0.988,-0.072
2021-07-30  05:19:57,71,15,-0.196,0.988,-0.068
2021-07-30  05:19:58,70,15,-0.192,0.984,-0.072
2021-07-30  05:19:59,70,15,-0.188,0.988,-0.064
2021-07-30  05:20:00,70,15,-0.188,0.992,-0.068
2021-07-30  05:20:02,70,15,-0.196,0.992,-0.068
2021-07-30  05:20:03,70,15,-0.188,0.992,-0.072
2021-07-30  05:20:04,70,15,-0.188,0.996,-0.064
2021-07-30  05:20:05,71,15,-0.188,0.98,-0.068
2021-07-30  05:20:09,71,15,-0.2,0.988,-0.064
2021-07-30  05:20:10,70,15,-0.184,0.984,-0.064
2021-07-30  05:20:13,71,15,-0.188,0.992,-0.068
2021-07-30  05:20:14,70,15,-0.188,0.98,-0.068
2021-07-30  05:20:15,70,15,-0.184,0.984,-0.064
2021-07-30  05:20:17,71,15,-0.192,0.992,-0.068
2021-07-30  05:20:19,70,15,-0.2,0.996,-0.06
2021-07-30  05:20:20,70,15,-0.192,0.988,-0.072
2021-07-30  05:20:21,70,15,-0.192,0.988,-0.064
2021-07-30  05:20:22,70,15,-0.188,0.98,-0.072
2021-07-30  05:20:25,71,15,-0.184,0.98,-0.064
2021-07-30  05:20:26,70,15,-0.192,0.988,-0.076
2021-07-30  05:20:27,70,15,-0.196,0.988,-0.076
2021-07-30  05:20:28,70,15,-0.188,0.98,-0.068
2021-07-30  05:20:29,70,15,-0.18,0.98,-0.072
2021-07-30  05:20:30,70,15,-0.188,0.988,-0.064
2021-07-30  05:20:33,71,15,-0.188,0.988,-0.064
2021-07-30  05:20:34,70,15,-0.192,0.984,-0.056
2021-07-30  05:20:36,71,15,-0.192,0.988,-0.06
2021-07-30  05:20:38,70,15,-0.188,0.984,-0.06
2021-07-30  05:20:39,70,15,-0.188,0.984,-0.072
2021-07-30  05:20:41,71,15,-0.196,0.988,-0.056
2021-07-30  05:20:42,70,15,-0.188,0.984,-0.064
2021-07-30  05:20:44,70,15,-0.188,0.984,-0.06
2021-07-30  05:20:45,70,15,-0.192,0.992,-0.068
2021-07-30  05:20:46,70,15,-0.188,0.988,-0.072
2021-07-30  05:20:47,71,15,-0.192,0.988,-0.072
2021-07-30  05:20:51,71,15,-0.192,0.984,-0.068
2021-07-30  05:20:52,70,15,-0.188,0.984,-0.068
2021-07-30  05:20:53,70,15,-0.184,0.976,-0.072
2021-07-30  05:20:54,70,15,-0.184,0.988,-0.064
2021-07-30  05:20:56,70,15,-0.18,0.984,-0.06
2021-07-30  05:20:58,71,15,-0.188,0.988,-0.06
2021-07-30  05:20:59,70,15,-0.188,0.988,-0.068
2021-07-30  05:21:00,70,15,-0.188,0.984,-0.056
2021-07-30  05:21:03,71,15,-0.192,0.988,-0.06
2021-07-30  05:21:04,70,15,-0.188,0.988,-0.064
2021-07-30  05:21:05,70,15,-0.188,0.992,-0.072
2021-07-30  05:21:06,70,15,-0.188,0.984,-0.068
2021-07-30  05:21:08,70,15,-0.188,0.984,-0.064
2021-07-30  05:21:09,71,15,-0.188,0.984,-0.064
2021-07-30  05:21:12,71,15,-0.192,0.988,-0.064
2021-07-30  05:21:14,70,15,-0.184,0.984,-0.064
2021-07-30  05:21:15,70,15,-0.184,0.972,-0.076
2021-07-30  05:21:16,70,15,-0.192,0.988,-0.068
2021-07-30  05:21:17,70,15,-0.184,0.988,-0.064
2021-07-30  05:21:18,70,15,-0.192,0.98,-0.068
2021-07-30  05:21:19,70,15,-0.196,0.984,-0.076
2021-07-30  05:21:21,70,15,-0.184,0.984,-0.064
2021-07-30  05:21:22,70,15,-0.188,0.984,-0.064
2021-07-30  05:21:23,70,15,-0.192,0.984,-0.068
2021-07-30  05:21:24,70,15,-0.196,0.988,-0.072
2021-07-30  05:21:25,70,15,-0.192,0.984,-0.076
2021-07-30  05:21:26,70,15,-0.188,0.98,-0.076
2021-07-30  05:21:28,70,15,-0.184,0.988,-0.072
2021-07-30  05:21:29,70,15,-0.192,0.988,-0.064
2021-07-30  05:21:30,70,15,-0.188,0.984,-0.072
2021-07-30  05:21:32,71,15,-0.192,0.984,-0.068
2021-07-30  05:21:34,70,15,-0.184,0.992,-0.064
2021-07-30  05:21:35,70,15,-0.196,0.988,-0.072
2021-07-30  05:21:37,71,15,-0.188,0.984,-0.068
2021-07-30  05:21:38,70,15,-0.184,0.98,-0.064
2021-07-30  05:21:40,70,15,-0.192,0.992,-0.072
2021-07-30  05:21:41,70,15,-0.196,0.992,-0.064
2021-07-30  05:21:42,70,15,-0.192,0.984,-0.076
2021-07-30  05:21:43,70,15,-0.188,0.992,-0.076
2021-07-30  05:21:44,70,15,-0.188,0.988,-0.064
2021-07-30  05:21:45,70,15,-0.192,0.988,-0.068
2021-07-30  05:21:47,70,15,-0.188,0.988,-0.064
2021-07-30  05:21:48,70,15,-0.188,0.988,-0.068
2021-07-30  05:21:49,70,15,-0.192,0.988,-0.06
2021-07-30  05:21:50,70,15,-0.2,0.996,-0.064
2021-07-30  05:21:51,70,15,-0.192,0.988,-0.06
2021-07-30  05:21:54,71,15,-0.188,0.988,-0.072
2021-07-30  05:21:55,70,15,-0.188,0.984,-0.06
2021-07-30  05:21:56,70,15,-0.188,0.984,-0.064
2021-07-30  05:21:57,70,15,-0.184,0.98,-0.064
2021-07-30  05:22:00,71,15,-0.196,0.988,-0.064
2021-07-30  05:22:03,71,15,-0.188,0.988,-0.068
2021-07-30  05:22:05,70,15,-0.192,0.988,-0.064
2021-07-30  05:22:06,70,15,-0.184,0.984,-0.064
2021-07-30  05:22:07,70,15,-0.18,0.98,-0.068
2021-07-30  05:22:08,70,15,-0.188,0.988,-0.06
2021-07-30  05:22:09,70,15,-0.192,0.988,-0.064
2021-07-30  05:22:12,71,15,-0.188,0.988,-0.064
2021-07-30  05:22:13,70,15,-0.192,0.988,-0.072
2021-07-30  05:22:14,70,15,-0.192,0.988,-0.072
2021-07-30  05:22:15,70,15,-0.192,0.984,-0.06
2021-07-30  05:22:16,70,15,-0.188,0.98,-0.068
2021-07-30  05:22:18,70,15,-0.188,0.976,-0.064
2021-07-30  05:22:19,70,15,-0.192,1.0,-0.064
2021-07-30  05:22:20,71,15,-0.192,0.988,-0.072
2021-07-30  05:22:24,71,15,-0.18,0.984,-0.072
2021-07-30  05:22:25,70,15,-0.184,0.984,-0.064
2021-07-30  05:22:27,71,15,-0.188,0.984,-0.064
2021-07-30  05:22:29,70,15,-0.184,0.992,-0.068
2021-07-30  05:22:30,70,15,-0.18,0.984,-0.064
2021-07-30  05:22:31,70,15,-0.188,0.992,-0.064
2021-07-30  05:22:32,70,15,-0.188,0.98,-0.068
2021-07-30  05:22:33,70,15,-0.188,0.988,-0.056
2021-07-30  05:22:34,70,15,-0.192,0.988,-0.072
2021-07-30  05:22:36,70,15,-0.192,0.988,-0.068
2021-07-30  05:22:38,71,15,-0.18,0.984,-0.072
2021-07-30  05:22:39,70,15,-0.188,0.984,-0.06
2021-07-30  05:22:40,70,15,-0.188,0.984,-0.076
2021-07-30  05:22:43,71,15,-0.192,0.984,-0.064
2021-07-30  05:22:44,70,15,-0.184,0.988,-0.072
2021-07-30  05:22:46,70,15,-0.192,0.988,-0.068
2021-07-30  05:22:49,71,15,-0.192,0.988,-0.072
2021-07-30  05:22:50,70,15,-0.184,0.988,-0.068
2021-07-30  05:22:51,70,15,-0.188,0.988,-0.064
2021-07-30  05:22:54,71,15,-0.188,0.984,-0.064
2021-07-30  05:22:55,70,15,-0.184,0.984,-0.064
2021-07-30  05:22:56,70,15,-0.184,0.984,-0.064
2021-07-30  05:22:57,70,15,-0.192,0.984,-0.064
2021-07-30  05:22:58,70,15,-0.188,0.98,-0.06
2021-07-30  05:23:00,70,15,-0.184,0.988,-0.076
2021-07-30  05:23:03,71,15,-0.184,0.984,-0.064
2021-07-30  05:23:05,70,15,-0.184,0.984,-0.064
2021-07-30  05:23:07,71,15,-0.192,1.0,-0.064
2021-07-30  05:23:08,70,15,-0.188,0.984,-0.076
2021-07-30  05:23:09,70,15,-0.196,0.988,-0.076
2021-07-30  05:23:11,70,15,-0.196,0.988,-0.064
2021-07-30  05:23:13,71,15,-0.192,0.988,-0.068
2021-07-30  05:23:14,70,15,-0.188,0.984,-0.064
2021-07-30  05:23:15,70,15,-0.188,0.984,-0.068
2021-07-30  05:23:18,71,15,-0.184,0.984,-0.072
2021-07-30  05:23:19,70,15,-0.188,0.98,-0.068
2021-07-30  05:23:20,70,15,-0.196,0.984,-0.064
2021-07-30  05:23:21,70,15,-0.192,0.988,-0.06
2021-07-30  05:23:22,70,15,-0.196,0.992,-0.076
2021-07-30  05:23:24,70,15,-0.192,0.988,-0.072
2021-07-30  05:23:25,70,15,-0.196,0.988,-0.068
2021-07-30  05:23:26,70,15,-0.188,0.988,-0.068
2021-07-30  05:23:27,70,15,-0.188,0.988,-0.064
2021-07-30  05:23:28,70,15,-0.192,0.988,-0.068
2021-07-30  05:23:31,70,15,-0.184,0.98,-0.068
2021-07-30  05:23:33,71,15,-0.192,0.988,-0.064
2021-07-30  05:23:34,70,15,-0.192,0.984,-0.072
2021-07-30  05:23:36,70,15,-0.184,0.988,-0.072
2021-07-30  05:23:37,70,15,-0.188,0.984,-0.068
2021-07-30  05:23:38,70,15,-0.188,0.98,-0.068
2021-07-30  05:23:39,70,15,-0.184,0.98,-0.072
2021-07-30  05:23:40,70,15,-0.192,0.992,-0.076
2021-07-30  05:23:41,70,15,-0.192,0.992,-0.068
2021-07-30  05:23:43,70,15,-0.188,0.988,-0.056
2021-07-30  05:23:44,70,15,-0.184,0.98,-0.068
2021-07-30  05:23:45,70,15,-0.192,0.98,-0.064
2021-07-30  05:23:47,70,15,-0.192,0.988,-0.076
2021-07-30  05:23:50,71,15,-0.192,0.984,-0.068
2021-07-30  05:23:51,70,15,-0.188,0.984,-0.068
2021-07-30  05:23:52,70,15,-0.188,0.988,-0.068
2021-07-30  05:23:53,70,15,-0.188,0.988,-0.076
2021-07-30  05:23:55,70,15,-0.184,0.988,-0.064
2021-07-30  05:23:56,70,15,-0.184,0.98,-0.064
2021-07-30  05:23:57,70,15,-0.192,0.988,-0.068
2021-07-30  05:23:58,70,15,-0.188,0.984,-0.068
2021-07-30  05:23:59,70,15,-0.18,0.984,-0.068
2021-07-30  05:24:00,70,15,-0.188,0.988,-0.072
2021-07-30  05:24:01,70,15,-0.192,0.988,-0.068
2021-07-30  05:24:03,70,15,-0.184,0.984,-0.068
2021-07-30  05:24:04,70,15,-0.188,0.984,-0.06
2021-07-30  05:24:05,70,15,-0.184,0.988,-0.068
2021-07-30  05:24:06,70,15,-0.192,0.984,-0.068
2021-07-30  05:24:07,70,15,-0.184,0.984,-0.072
2021-07-30  05:24:08,70,15,-0.18,0.992,-0.056
2021-07-30  05:24:10,70,15,-0.188,0.988,-0.072
2021-07-30  05:24:11,70,15,-0.188,0.984,-0.072
2021-07-30  05:24:12,70,15,-0.192,0.992,-0.068
2021-07-30  05:24:13,70,15,-0.196,0.992,-0.076
2021-07-30  05:24:14,70,15,-0.192,0.988,-0.064
2021-07-30  05:24:15,70,15,-0.184,0.988,-0.064
